"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @atchiesshop: Selling Premium accounts for:

✅Netflix
✅Quillbot
✅Canva
✅Scribd
✅Skillshare
✅Grammarly
✅Zoom Pro
✅Zookal

tags: netflix p…",FALSE,0,NA,2021-09-27 04:39:24,FALSE,NA,"1442348122609307648",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","cutie_m0chi",75,TRUE,FALSE,NA,NA
"I've tried to be so cautious on all zoom &amp; jitsi meetings lately to keep from talking too much but then that turns… https://t.co/3nQ5WSJBuX",FALSE,1,NA,2021-09-27 04:39:14,TRUE,NA,"1442348079290650626",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Anthroptimism",0,FALSE,FALSE,NA,NA
"We’re all set to know more about Making India Future Ready - The Next 20 Years! Are you? 
.
Attend this webinar tod… https://t.co/yExFBtFHfX",FALSE,0,NA,2021-09-27 04:39:02,TRUE,NA,"1442348029462265856",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","QuantumAMC",0,FALSE,FALSE,NA,NA
"GOING LIVE TODAY with @RonnieScrewvala and @AjitDayal2

Calling out all the entrepreneurs and entrepreneurs-to-be,… https://t.co/7UNflpReOh",FALSE,0,NA,2021-09-27 04:39:01,TRUE,NA,"1442348026874392580",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","HelpYourNGO",0,FALSE,FALSE,NA,NA
"I was hella cheugy Zoom classes but I flex busy thinking ‘bout FYP",FALSE,0,NA,2021-09-27 04:39:00,FALSE,NA,"1442348019974692865",NA,"<a href=\"https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels\" rel=\"nofollow\">TikTok Teenagers Simulation</a>","GraceCa58466903",0,FALSE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:38:55,FALSE,NA,"1442348001150652416",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","wingipewey",13534,TRUE,FALSE,NA,NA
"UPDATE: 1 Jalan Cheras near Jalan Cheras still causing an extra 10m delay #kltu https://t.co/k5tkDNluqY",FALSE,0,"astrotraffic",2021-09-27 04:38:45,FALSE,"1442337536508981259","1442347959983689728","50483361","<a href=\"http://www.waze.com\" rel=\"nofollow\">Waze Incidents Server</a>","astrotraffic",0,FALSE,FALSE,NA,NA
"Coming up in Oct, an open seminar on more-than-human care drawing on some of my research work in Singapore, hosted… https://t.co/kr1PcWtalg",FALSE,1,NA,2021-09-27 04:38:45,TRUE,NA,"1442347957207011331",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","jamieywang",2,FALSE,FALSE,NA,NA
"@heyimlysa She said “this could’ve been a zoom” and bounced 😂",FALSE,1,"heyimlysa",2021-09-27 04:38:33,FALSE,"1442343149536374798","1442347906619555840","172935642","<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","Patiepot27",0,FALSE,FALSE,NA,NA
"RT @WaanjaiArchive: [ZOOM LINK GIVEAWAY]
☀ L’Oreal Elseve &amp; Lotus X Gulf 🌻

📌 W.Archive followers
📌 1 x Winner
📌 Worldwide
📌 RT, LIKE &amp; Rep…",FALSE,0,NA,2021-09-27 04:38:32,FALSE,NA,"1442347902521643014",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","mewmiera",171,TRUE,FALSE,NA,NA
"i hate online college n it ain’t even zoom classes they just give out videos, chapters to read n gotta finish homew… https://t.co/dHJH3us0NV",FALSE,2,NA,2021-09-27 04:38:29,TRUE,NA,"1442347892543344648",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","24wavess",0,FALSE,FALSE,NA,NA
"I switched my desk around so i could show this off in my zoom meetings hehe https://t.co/ABqBqoNVBm",FALSE,5,NA,2021-09-27 04:38:28,FALSE,NA,"1442347886683910147",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","daymanmankoosha",0,FALSE,FALSE,NA,NA
"RT @ctrent: Second day in a row with a kid in the Zoom https://t.co/rZziwMCti1",FALSE,0,NA,2021-09-27 04:38:24,FALSE,NA,"1442347872331042819",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","mackenzie_tole",21,TRUE,FALSE,NA,NA
"RT @CryptooIndia: When in doubt, zoom out !! https://t.co/VaFDhzMJvS",FALSE,0,NA,2021-09-27 04:38:23,FALSE,NA,"1442347866815537155",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","faisalb007",29,TRUE,FALSE,NA,NA
"RT @callmedollar: Shanrae had the neighborhood watch team get new batteries for their flashlights only for Kelly Price to call TMZ on Zoom…",FALSE,0,NA,2021-09-27 04:38:20,FALSE,NA,"1442347852357771269",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","mercysjournal",83,TRUE,FALSE,NA,NA
"back to zoom classes for the next 3 weeks I feel like I’m reliving a deja vu",FALSE,0,NA,2021-09-27 04:38:19,FALSE,NA,"1442347850973675522",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","andrizzzIe",0,FALSE,FALSE,NA,NA
"hi do you need any professional logo visit my link-https://t.co/TspiKLjAUW #logodesigns #logodesign #marketing… https://t.co/y1ETnr3VTN",FALSE,1,NA,2021-09-27 04:38:18,TRUE,NA,"1442347846372675584",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","NAHIDha19863119",1,FALSE,FALSE,NA,NA
"RT @businessbea: BusinessBea: How to Find Your Key Success Factors in e-Commerce https://t.co/XNatRChLLQ #vacancy #Lebanon
#ArtificialIntel…",FALSE,0,NA,2021-09-27 04:38:16,FALSE,NA,"1442347838277554180",NA,"<a href=\"https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels\" rel=\"nofollow\">DeveloperBot_v1</a>","DeveloperBot_v1",5,TRUE,FALSE,NA,NA
"Back in the classroom tomorrow after 565 days in zoom land.",FALSE,14,NA,2021-09-27 04:38:13,FALSE,NA,"1442347825333899265",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","debkmorrison",0,FALSE,FALSE,NA,NA
"@Janardhanan11 sir zoom his hands .... https://t.co/DUTcyfRxZY",FALSE,1,"Janardhanan11",2021-09-27 04:38:08,FALSE,NA,"1442347803909365770","511334544","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","bala_2479",0,FALSE,FALSE,NA,NA
"Besok zoom meeting jam 10 🥴 f2f lesson is really coming",FALSE,0,NA,2021-09-27 04:38:06,FALSE,NA,"1442347796573556744",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","goldeneunoia",0,FALSE,FALSE,NA,NA
"RT @carlykimmel: The lazy annoyance in 11yo's voice every time he has to tell an adult on zoom that they're muted actually gives me life.",FALSE,0,NA,2021-09-27 04:38:06,FALSE,NA,"1442347796556775430",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","keithtyras",1,TRUE,FALSE,NA,NA
"RT @michaelharriot: We need a ⏭ button for:

The 1st 6 min of every Zoom call
The 1st trimester of pregnancies &amp; Pentecostal services
Febru…",FALSE,0,NA,2021-09-27 04:38:06,FALSE,NA,"1442347794166022152",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","alleneli",119,TRUE,FALSE,NA,NA
"My younger cousin is reading Harry Potter for the first time and I’m about to ask her if she wants to do a zoom boo… https://t.co/Llxcrbkvjn",FALSE,0,NA,2021-09-27 04:38:05,TRUE,NA,"1442347790445727744",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","gibsonsjr",0,FALSE,FALSE,NA,NA
"RT @Hornycenterhnt: zoom out
Women
@SeraphinQueen @BestWaifusEver @M0rningW00d69_2 @bunnysuitmaniac @IrisUmbra @OppaiLov3r @seed_688 @DrDou…",FALSE,0,NA,2021-09-27 04:38:01,FALSE,NA,"1442347775979503616",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Pk53810378",18,TRUE,FALSE,NA,NA
"RT @ProBit_Exchange: MNDCC trading kicks off September 29 🤝
https://t.co/TuBt8hY0rB  @MondoCoin 

#ecommerce #ProBitGlobal #listing #Crypto…",FALSE,0,NA,2021-09-27 04:37:55,FALSE,NA,"1442347749383364608",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","sinchac",15,TRUE,FALSE,NA,NA
"RT @ProBit_Exchange: MNDCC trading kicks off September 29 🤝
https://t.co/TuBt8hY0rB  @MondoCoin 

#ecommerce #ProBitGlobal #listing #Crypto…",FALSE,0,NA,2021-09-27 04:37:54,FALSE,NA,"1442347743167475718",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","ttcong2301",15,TRUE,FALSE,NA,NA
"RT @RapperPandit: Click&amp;Zoom this Pic : 1000 Reasons to Boycott Manyvars overpriced collection. Sharing with you Three

1. First Note the s…",FALSE,0,NA,2021-09-27 04:37:53,FALSE,NA,"1442347738536939521",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","fcakamal",53,TRUE,FALSE,NA,NA
"RT @atchiesshop: Selling Premium accounts for:

✅Netflix
✅Quillbot
✅Canva
✅Scribd
✅Skillshare
✅Grammarly
✅Zoom Pro
✅Zookal

tags: netflix p…",FALSE,0,NA,2021-09-27 04:37:50,FALSE,NA,"1442347728780943360",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","pipersheineca",75,TRUE,FALSE,NA,NA
"Logistics Customer Service and Sales Representative - Work from Home
from Teleperformance
#Chat #workingfromhome
https://t.co/6PHtf51DxA",FALSE,0,NA,2021-09-27 04:37:44,FALSE,NA,"1442347702944141318",NA,"<a href=\"https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels\" rel=\"nofollow\">zobjobsTwitterUS</a>","zobjobsUS",0,FALSE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:37:41,FALSE,NA,"1442347691917332484",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","luckypastinanti",13534,TRUE,FALSE,NA,NA
"RT @duckybhai: Need your suggestions. If i make a Zoom classes raid trolling video. Can i get into trouble? Like legal case from institute…",FALSE,0,NA,2021-09-27 04:37:40,FALSE,NA,"1442347686045179904",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Fahad66100148",68,TRUE,FALSE,NA,NA
"N60NT, a Eurocopter AS.350-B3, (callsign PD8) is circling over Montclair at 1625 feet, speed 75 MPH, squawking 0233… https://t.co/YrCriCIbKd",FALSE,0,NA,2021-09-27 04:37:40,TRUE,NA,"1442347685466443776",NA,"<a href=\"https://lemondronor.com/\" rel=\"nofollow\">SkyCirclesLA</a>","SkyCirclesLA",0,FALSE,FALSE,"-117.68098648","34.07255006"
"Today I made a photo mosaic of @circasurvive's Blue Sky Noise album cover, containing all the lyrics to every song… https://t.co/YGvHA5pC3H",FALSE,0,NA,2021-09-27 04:37:35,TRUE,NA,"1442347664939565058",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","amateur_aaron",0,FALSE,FALSE,NA,NA
"RT @ihsoyiKiyoshi: 🔊 #Giveaway Alert 🔊

5,000 @Safex Tokens $SFT and 1,000 @Safex Cash $SFX to one lucky winner.

Must be following me to w…",FALSE,0,NA,2021-09-27 04:37:31,FALSE,NA,"1442347649923903493",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","zaclea88",13,TRUE,FALSE,NA,NA
"RT @businessbea: BusinessBea: How to Find Your Key Success Factors in e-Commerce https://t.co/XNatRChLLQ #vacancy #Lebanon
#ArtificialIntel…",FALSE,0,NA,2021-09-27 04:37:30,FALSE,NA,"1442347643477245952",NA,"<a href=\"https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels\" rel=\"nofollow\">The DevOps Bot CLI</a>","thedevopsbot",5,TRUE,FALSE,NA,NA
"RT @WesHod: Nijman said David Bakhtiari and Elgton Jenkins both told him this week they had confidence in him...he said in the post-game Zo…",FALSE,0,NA,2021-09-27 04:37:25,FALSE,NA,"1442347622509973504",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","DJMoore497",7,TRUE,FALSE,NA,NA
"RT @NeetaAneja: Do join today #authorintetaction56

@sudhamenon2006 in conversation with @NeetaAneja on her new and interesting book #recei…",FALSE,0,NA,2021-09-27 04:37:23,FALSE,NA,"1442347615270567938",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","nrsagar",2,TRUE,FALSE,NA,NA
"Can't sleep...

Web 1: liberated information;
Web 2: liberated commerce, networks;
Web 3: liberating money, art.

Zoom out!",FALSE,0,NA,2021-09-27 04:37:21,FALSE,NA,"1442347606273925134",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","IainToft",0,FALSE,FALSE,NA,NA
"@HarveyWilms @SarrahLeM @bodyandsoul_au @Zoom Ah, interesting! Yes, I miss the atmosphere of live events. There's s… https://t.co/QDimkrvPqe",FALSE,0,"HarveyWilms",2021-09-27 04:37:20,TRUE,"1442326886185537537","1442347600254959619","1116248797883973632","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","TraceySpicer",0,FALSE,FALSE,NA,NA
"RT @BnbPay: #WooCommerce x #BNBPAY Ecommerce Plugin launching today /w @Vamoscoffee1 

The first #merchant using our #BNBPAY #plugin!

To c…",FALSE,0,NA,2021-09-27 04:37:17,FALSE,NA,"1442347588158517255",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Ilumi012",14,TRUE,FALSE,NA,NA
"RT @CryptooIndia: When in doubt, zoom out !! https://t.co/VaFDhzMJvS",FALSE,0,NA,2021-09-27 04:37:13,FALSE,NA,"1442347571679141889",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","KhanNurullah87",29,TRUE,FALSE,NA,NA
"sabbath has entreated zoom mode",FALSE,2,NA,2021-09-27 04:37:09,FALSE,NA,"1442347557074587650",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","gayranch",0,FALSE,FALSE,NA,NA
"RT @WaanjaiArchive: [ZOOM LINK GIVEAWAY]
☀ L’Oreal Elseve &amp; Lotus X Gulf 🌻

📌 W.Archive followers
📌 1 x Winner
📌 Worldwide
📌 RT, LIKE &amp; Rep…",FALSE,0,NA,2021-09-27 04:37:09,FALSE,NA,"1442347553920466947",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","aouwdi",171,TRUE,FALSE,NA,NA
"RT @RapperPandit: Click&amp;Zoom this Pic : 1000 Reasons to Boycott Manyvars overpriced collection. Sharing with you Three

1. First Note the s…",FALSE,0,NA,2021-09-27 04:37:05,FALSE,NA,"1442347539219451910",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","SadanandaShet10",53,TRUE,FALSE,NA,NA
"RT @CryptooIndia: When in doubt, zoom out !! https://t.co/VaFDhzMJvS",FALSE,0,NA,2021-09-27 04:37:03,FALSE,NA,"1442347530419773450",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","NikhilT01082492",29,TRUE,FALSE,NA,NA
"suing Zoom for damages to my eyesight over the last 18 months https://t.co/d1xaqLf0k7",FALSE,10,NA,2021-09-27 04:37:02,FALSE,NA,"1442347528188399621",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","do_not_test_me",0,FALSE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:36:56,FALSE,NA,"1442347502603104259",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","chanafredella",13534,TRUE,FALSE,NA,NA
"RT @CryptooIndia: When in doubt, zoom out !! https://t.co/VaFDhzMJvS",FALSE,0,NA,2021-09-27 04:36:55,FALSE,NA,"1442347498387869702",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","MohitKu51593571",29,TRUE,FALSE,NA,NA
"RT @TheGalox_: - AMD Graphics 
- 108mp main camera 
- 3x optical zoom
- 120hz Amoled Display 

A very impressive spec sheet for a device th…",FALSE,0,NA,2021-09-27 04:36:52,FALSE,NA,"1442347485817499648",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","jyjnwyn",12,TRUE,FALSE,NA,NA
"5 eCommerce Business Tips for Startups https://t.co/8kaRTuiK3C",FALSE,0,NA,2021-09-27 04:36:52,FALSE,NA,"1442347483372392448",NA,"<a href=\"https://revive.social/\" rel=\"nofollow\">Revive Social App</a>","TravelMagma",0,FALSE,FALSE,NA,NA
"RT @HHelpify: 🍥MJ's Premium Accounts🍣

- Other premium accounts are available. DM to inquire!

🌺 spotify, quizlet, youtube, hbo max, viu, c…",FALSE,0,NA,2021-09-27 04:36:45,FALSE,NA,"1442347453739520002",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","apostroberry",492,TRUE,FALSE,NA,NA
"RT @businessbea: BusinessBea: How to Find Your Key Success Factors in e-Commerce https://t.co/XNatRChLLQ #vacancy #Lebanon
#ArtificialIntel…",FALSE,0,NA,2021-09-27 04:36:44,FALSE,NA,"1442347451206221825",NA,"<a href=\"https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels\" rel=\"nofollow\">Pythonista Bot</a>","iPythonistaBot",5,TRUE,FALSE,NA,NA
"N40Y, a Beech King Air 200, is circling over Tulare County at 16550 feet, speed 212 MPH, squawking 0442, 0.16 miles… https://t.co/anA5naANJW",FALSE,0,NA,2021-09-27 04:36:41,TRUE,NA,"1442347439764099074",NA,"<a href=\"https://lemondronor.com/\" rel=\"nofollow\">Advisory Circular R-2508</a>","SkyCirclesR2508",0,FALSE,FALSE,NA,NA
"RT @atchiesshop: Selling Premium accounts for:

✅Netflix
✅Quillbot
✅Canva
✅Scribd
✅Skillshare
✅Grammarly
✅Zoom Pro
✅Zookal

tags: netflix p…",FALSE,0,NA,2021-09-27 04:36:40,FALSE,NA,"1442347434072363015",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","mingttalgi",75,TRUE,FALSE,NA,NA
"RT @businessbea: BusinessBea: How to Find Your Key Success Factors in e-Commerce https://t.co/XNatRChLLQ #vacancy #Lebanon
#ArtificialIntel…",FALSE,0,NA,2021-09-27 04:36:39,FALSE,NA,"1442347429261611008",NA,"<a href=\"https://abdirahiimyassin.weebly.com\" rel=\"nofollow\">Cyber Security Feed</a>","cybersec_feeds",5,TRUE,FALSE,NA,NA
"eCommerce Web Developer – JavaScript Focus at oBundle () (allows remote) https://t.co/MyjTzWbi3u #remotejobs #jobs… https://t.co/3IdA70mY5o",FALSE,0,NA,2021-09-27 04:36:37,TRUE,NA,"1442347421284003842",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","Workingnomad1",0,FALSE,FALSE,NA,NA
"RT @HHelpify: 🍥MJ's Premium Accounts🍣

- Other premium accounts are available. DM to inquire!

🌺 spotify, quizlet, youtube, hbo max, viu, c…",FALSE,0,NA,2021-09-27 04:36:29,FALSE,NA,"1442347389755408385",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","taeblackcard",492,TRUE,FALSE,NA,NA
"RT @CryptooIndia: When in doubt, zoom out !! https://t.co/VaFDhzMJvS",FALSE,0,NA,2021-09-27 04:36:26,FALSE,NA,"1442347377260523521",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","JadaGopal315",29,TRUE,FALSE,NA,NA
"RT @BnbPay: #WooCommerce x #BNBPAY Ecommerce Plugin launching today /w @Vamoscoffee1 

The first #merchant using our #BNBPAY #plugin!

To c…",FALSE,0,NA,2021-09-27 04:36:23,FALSE,NA,"1442347362135904257",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","KingDenAllDay",14,TRUE,FALSE,NA,NA
"RT @callmedollar: Shanrae had the neighborhood watch team get new batteries for their flashlights only for Kelly Price to call TMZ on Zoom…",FALSE,0,NA,2021-09-27 04:36:21,FALSE,NA,"1442347355106283522",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MsCarter___",83,TRUE,FALSE,NA,NA
"RT @Blacks4Peace: This Friday, Oct 1 BAP is hosting “AFRICOM at 13: Building the Popular Movement for Demilitarization &amp; Anti-Imperialism i…",FALSE,0,NA,2021-09-27 04:36:20,FALSE,NA,"1442347352426049538",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","PanicFantasy",27,TRUE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:36:18,FALSE,NA,"1442347342724669442",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","acckubil",13534,TRUE,FALSE,NA,NA
